model,attribute,gold,token_count
mistral-7b,page_count,533,3
mistral-7b,page_count,534,3
mistral-7b,page_count,535,3
mistral-7b,page_count,536,3
mistral-7b,page_count,537,3
mistral-7b,page_count,538,3
mistral-7b,page_count,539,3
mistral-7b,page_count,540,3
mistral-7b,page_count,541,3
mistral-7b,page_count,542,3
mistral-7b,page_count,543,3
mistral-7b,page_count,544,3
mistral-7b,page_count,545,3
mistral-7b,page_count,546,3
mistral-7b,page_count,547,3
mistral-7b,page_count,548,3
mistral-7b,page_count,549,3
mistral-7b,page_count,550,3
mistral-7b,page_count,551,3
mistral-7b,page_count,552,3
mistral-7b,page_count,553,3
mistral-7b,page_count,554,3
mistral-7b,page_count,555,3
mistral-7b,page_count,556,3
mistral-7b,page_count,557,3
mistral-7b,page_count,558,3
mistral-7b,page_count,559,3
mistral-7b,page_count,560,3
mistral-7b,page_count,561,3
mistral-7b,page_count,562,3
mistral-7b,page_count,563,3
mistral-7b,page_count,564,3
mistral-7b,page_count,565,3
mistral-7b,page_count,566,3
mistral-7b,page_count,567,3
mistral-7b,page_count,568,3
mistral-7b,page_count,569,3
mistral-7b,page_count,570,3
mistral-7b,page_count,571,3
mistral-7b,page_count,572,3
mistral-7b,page_count,573,3
mistral-7b,page_count,574,3
mistral-7b,page_count,575,3
mistral-7b,page_count,576,3
mistral-7b,page_count,577,3
mistral-7b,page_count,578,3
mistral-7b,page_count,579,3
mistral-7b,page_count,580,3
mistral-7b,page_count,581,3
mistral-7b,page_count,582,3
mistral-7b,page_count,583,3
mistral-7b,page_count,584,3
mistral-7b,page_count,585,3
mistral-7b,page_count,586,3
mistral-7b,page_count,587,3
mistral-7b,page_count,588,3
mistral-7b,page_count,589,3
mistral-7b,page_count,590,3
mistral-7b,page_count,591,3
mistral-7b,page_count,592,3
mistral-7b,page_count,593,3
mistral-7b,page_count,594,3
mistral-7b,page_count,595,3
mistral-7b,page_count,596,3
mistral-7b,page_count,597,3
mistral-7b,page_count,598,3
mistral-7b,page_count,599,3
mistral-7b,page_count,600,3
mistral-7b,page_count,601,3
mistral-7b,page_count,602,3
mistral-7b,page_count,603,3
mistral-7b,page_count,604,3
mistral-7b,page_count,605,3
mistral-7b,page_count,606,3
mistral-7b,page_count,607,3
mistral-7b,page_count,608,3
mistral-7b,page_count,609,3
mistral-7b,page_count,610,3
mistral-7b,page_count,611,3
mistral-7b,page_count,612,3
mistral-7b,page_count,613,3
mistral-7b,page_count,614,3
mistral-7b,page_count,615,3
mistral-7b,page_count,616,3
mistral-7b,page_count,617,3
mistral-7b,page_count,618,3
mistral-7b,page_count,619,3
mistral-7b,page_count,620,3
mistral-7b,page_count,621,3
mistral-7b,page_count,622,3
mistral-7b,page_count,623,3
mistral-7b,page_count,624,3
mistral-7b,page_count,625,3
mistral-7b,page_count,626,3
mistral-7b,page_count,627,3
mistral-7b,page_count,628,3
mistral-7b,page_count,629,3
mistral-7b,page_count,630,3
mistral-7b,page_count,631,3
mistral-7b,page_count,632,3
mistral-7b,page_count,633,3
mistral-7b,page_count,634,3
mistral-7b,page_count,635,3
mistral-7b,page_count,636,3
mistral-7b,page_count,637,3
mistral-7b,page_count,638,3
mistral-7b,page_count,639,3
mistral-7b,page_count,640,3
mistral-7b,page_count,641,3
mistral-7b,page_count,642,3
mistral-7b,page_count,643,3
mistral-7b,page_count,644,3
mistral-7b,page_count,645,3
mistral-7b,page_count,646,3
mistral-7b,page_count,647,3
mistral-7b,page_count,648,3
mistral-7b,page_count,649,3
mistral-7b,page_count,650,3
mistral-7b,page_count,651,3
mistral-7b,page_count,652,3
mistral-7b,page_count,653,3
mistral-7b,page_count,654,3
mistral-7b,page_count,655,3
mistral-7b,page_count,656,3
mistral-7b,page_count,657,3
mistral-7b,page_count,658,3
mistral-7b,page_count,659,3
mistral-7b,page_count,660,3
mistral-7b,page_count,661,3
mistral-7b,page_count,662,3
mistral-7b,page_count,663,3
mistral-7b,page_count,664,3
mistral-7b,page_count,665,3
mistral-7b,page_count,666,3
mistral-7b,page_count,667,3
mistral-7b,page_count,668,3
mistral-7b,page_count,669,3
mistral-7b,page_count,670,3
mistral-7b,page_count,671,3
mistral-7b,page_count,672,3
mistral-7b,page_count,673,3
mistral-7b,page_count,674,3
mistral-7b,page_count,675,3
mistral-7b,page_count,676,3
mistral-7b,page_count,677,3
mistral-7b,page_count,678,3
mistral-7b,page_count,679,3
mistral-7b,page_count,680,3
mistral-7b,page_count,681,3
mistral-7b,page_count,682,3
mistral-7b,page_count,683,3
mistral-7b,page_count,684,3
mistral-7b,page_count,685,3
mistral-7b,page_count,686,3
mistral-7b,page_count,687,3
mistral-7b,page_count,688,3
mistral-7b,page_count,689,3
mistral-7b,page_count,690,3
mistral-7b,page_count,691,3
mistral-7b,page_count,692,3
mistral-7b,page_count,693,3
mistral-7b,page_count,694,3
mistral-7b,page_count,695,3
mistral-7b,page_count,696,3
mistral-7b,page_count,697,3
mistral-7b,page_count,698,3
mistral-7b,page_count,699,3
mistral-7b,page_count,700,3
mistral-7b,page_count,701,3
mistral-7b,page_count,702,3
mistral-7b,page_count,703,3
mistral-7b,page_count,704,3
mistral-7b,page_count,705,3
mistral-7b,page_count,706,3
mistral-7b,page_count,707,3
mistral-7b,page_count,708,3
mistral-7b,page_count,709,3
mistral-7b,page_count,710,3
mistral-7b,page_count,711,3
mistral-7b,page_count,712,3
mistral-7b,page_count,713,3
mistral-7b,page_count,714,3
mistral-7b,page_count,715,3
mistral-7b,page_count,716,3
mistral-7b,page_count,717,3
mistral-7b,page_count,718,3
mistral-7b,page_count,719,3
mistral-7b,page_count,720,3
mistral-7b,page_count,721,3
mistral-7b,page_count,722,3
mistral-7b,page_count,723,3
mistral-7b,page_count,724,3
mistral-7b,page_count,725,3
mistral-7b,page_count,726,3
mistral-7b,page_count,727,3
mistral-7b,page_count,728,3
mistral-7b,page_count,729,3
mistral-7b,page_count,730,3
mistral-7b,page_count,731,3
mistral-7b,page_count,732,3
mistral-7b,page_count,733,3
mistral-7b,page_count,734,3
mistral-7b,page_count,735,3
mistral-7b,page_count,736,3
mistral-7b,page_count,737,3
mistral-7b,page_count,738,3
mistral-7b,page_count,739,3
mistral-7b,page_count,740,3
mistral-7b,page_count,741,3
mistral-7b,page_count,742,3
mistral-7b,page_count,743,3
mistral-7b,page_count,744,3
mistral-7b,page_count,745,3
mistral-7b,page_count,746,3
mistral-7b,page_count,747,3
mistral-7b,page_count,748,3
mistral-7b,page_count,749,3
mistral-7b,page_count,750,3
mistral-7b,page_count,751,3
mistral-7b,page_count,752,3
mistral-7b,page_count,753,3
mistral-7b,page_count,754,3
mistral-7b,page_count,755,3
mistral-7b,page_count,756,3
mistral-7b,page_count,757,3
mistral-7b,page_count,758,3
mistral-7b,page_count,759,3
mistral-7b,page_count,760,3
mistral-7b,page_count,761,3
mistral-7b,page_count,762,3
mistral-7b,page_count,763,3
mistral-7b,page_count,764,3
mistral-7b,page_count,765,3
mistral-7b,page_count,766,3
mistral-7b,page_count,767,3
mistral-7b,page_count,768,3
mistral-7b,page_count,769,3
mistral-7b,page_count,770,3
mistral-7b,page_count,771,3
mistral-7b,page_count,772,3
mistral-7b,page_count,773,3
mistral-7b,page_count,774,3
mistral-7b,page_count,775,3
mistral-7b,page_count,776,3
mistral-7b,page_count,777,3
mistral-7b,page_count,778,3
mistral-7b,page_count,779,3
mistral-7b,page_count,780,3
mistral-7b,page_count,781,3
mistral-7b,page_count,782,3
mistral-7b,page_count,783,3
mistral-7b,page_count,784,3
mistral-7b,page_count,785,3
mistral-7b,page_count,786,3
mistral-7b,page_count,787,3
mistral-7b,page_count,788,3
mistral-7b,page_count,789,3
mistral-7b,page_count,790,3
mistral-7b,page_count,791,3
mistral-7b,page_count,792,3
mistral-7b,page_count,793,3
mistral-7b,page_count,794,3
mistral-7b,page_count,795,3
mistral-7b,page_count,796,3
mistral-7b,page_count,797,3
mistral-7b,page_count,798,3
mistral-7b,page_count,799,3
mistral-7b,page_count,800,3
mistral-7b,page_count,801,3
mistral-7b,page_count,802,3
mistral-7b,page_count,803,3
mistral-7b,page_count,804,3
mistral-7b,page_count,805,3
mistral-7b,page_count,806,3
mistral-7b,page_count,807,3
mistral-7b,page_count,808,3
mistral-7b,page_count,809,3
mistral-7b,page_count,810,3
mistral-7b,page_count,811,3
mistral-7b,page_count,812,3
mistral-7b,page_count,813,3
mistral-7b,page_count,814,3
mistral-7b,page_count,815,3
mistral-7b,page_count,816,3
mistral-7b,page_count,817,3
mistral-7b,page_count,818,3
mistral-7b,page_count,819,3
mistral-7b,page_count,820,3
mistral-7b,page_count,821,3
mistral-7b,page_count,822,3
mistral-7b,page_count,823,3
mistral-7b,page_count,824,3
mistral-7b,page_count,825,3
mistral-7b,page_count,826,3
mistral-7b,page_count,827,3
mistral-7b,page_count,828,3
mistral-7b,page_count,829,3
mistral-7b,page_count,830,3
mistral-7b,page_count,831,3
mistral-7b,page_count,832,3
mistral-7b,page_count,833,3
mistral-7b,page_count,834,3
mistral-7b,page_count,835,3
mistral-7b,page_count,836,3
mistral-7b,page_count,837,3
mistral-7b,page_count,838,3
mistral-7b,page_count,839,3
mistral-7b,page_count,840,3
mistral-7b,page_count,841,3
mistral-7b,page_count,842,3
mistral-7b,page_count,843,3
mistral-7b,page_count,844,3
mistral-7b,page_count,845,3
mistral-7b,page_count,846,3
mistral-7b,page_count,847,3
mistral-7b,page_count,848,3
mistral-7b,page_count,849,3
mistral-7b,page_count,850,3
mistral-7b,page_count,851,3
mistral-7b,page_count,852,3
mistral-7b,page_count,853,3
mistral-7b,page_count,854,3
mistral-7b,page_count,855,3
mistral-7b,page_count,856,3
mistral-7b,page_count,857,3
mistral-7b,page_count,858,3
mistral-7b,page_count,859,3
mistral-7b,page_count,860,3
mistral-7b,page_count,861,3
mistral-7b,page_count,862,3
mistral-7b,page_count,863,3
mistral-7b,page_count,864,3
mistral-7b,page_count,865,3
mistral-7b,page_count,866,3
mistral-7b,page_count,867,3
mistral-7b,page_count,868,3
mistral-7b,page_count,869,3
mistral-7b,page_count,870,3
mistral-7b,page_count,871,3
mistral-7b,page_count,872,3
mistral-7b,page_count,873,3
mistral-7b,page_count,874,3
mistral-7b,page_count,875,3
mistral-7b,page_count,876,3
mistral-7b,page_count,877,3
mistral-7b,page_count,878,3
mistral-7b,page_count,879,3
mistral-7b,page_count,880,3
mistral-7b,page_count,881,3
mistral-7b,page_count,882,3
mistral-7b,page_count,883,3
mistral-7b,page_count,884,3
mistral-7b,page_count,885,3
mistral-7b,page_count,886,3
mistral-7b,page_count,887,3
mistral-7b,page_count,888,3
mistral-7b,page_count,889,3
mistral-7b,page_count,890,3
mistral-7b,page_count,891,3
mistral-7b,page_count,892,3
mistral-7b,page_count,893,3
mistral-7b,page_count,894,3
mistral-7b,page_count,895,3
mistral-7b,page_count,896,3
mistral-7b,page_count,897,3
mistral-7b,page_count,898,3
mistral-7b,page_count,899,3
mistral-7b,page_count,900,3
mistral-7b,page_count,901,3
mistral-7b,page_count,902,3
mistral-7b,page_count,903,3
mistral-7b,page_count,904,3
mistral-7b,page_count,905,3
mistral-7b,page_count,906,3
mistral-7b,page_count,907,3
mistral-7b,page_count,908,3
mistral-7b,page_count,909,3
mistral-7b,page_count,910,3
mistral-7b,page_count,911,3
mistral-7b,page_count,912,3
mistral-7b,page_count,913,3
mistral-7b,page_count,914,3
mistral-7b,page_count,915,3
mistral-7b,page_count,916,3
mistral-7b,page_count,917,3
mistral-7b,page_count,918,3
mistral-7b,page_count,919,3
mistral-7b,page_count,920,3
mistral-7b,page_count,921,3
mistral-7b,page_count,922,3
mistral-7b,page_count,923,3
mistral-7b,page_count,924,3
mistral-7b,page_count,925,3
mistral-7b,page_count,926,3
mistral-7b,page_count,927,3
mistral-7b,page_count,928,3
mistral-7b,page_count,929,3
mistral-7b,page_count,930,3
mistral-7b,page_count,931,3
mistral-7b,page_count,932,3
mistral-7b,page_count,933,3
mistral-7b,page_count,934,3
mistral-7b,page_count,935,3
mistral-7b,page_count,936,3
mistral-7b,page_count,937,3
mistral-7b,page_count,938,3
mistral-7b,page_count,939,3
mistral-7b,page_count,940,3
mistral-7b,page_count,941,3
mistral-7b,page_count,942,3
mistral-7b,page_count,943,3
mistral-7b,page_count,944,3
mistral-7b,page_count,945,3
mistral-7b,page_count,946,3
mistral-7b,page_count,947,3
mistral-7b,page_count,948,3
mistral-7b,page_count,949,3
mistral-7b,page_count,950,3
mistral-7b,page_count,951,3
mistral-7b,page_count,952,3
mistral-7b,page_count,953,3
mistral-7b,page_count,954,3
mistral-7b,page_count,955,3
mistral-7b,page_count,956,3
mistral-7b,page_count,957,3
mistral-7b,page_count,958,3
mistral-7b,page_count,959,3
mistral-7b,page_count,960,3
mistral-7b,page_count,961,3
mistral-7b,page_count,962,3
mistral-7b,page_count,963,3
mistral-7b,page_count,964,3
mistral-7b,page_count,965,3
mistral-7b,page_count,966,3
mistral-7b,page_count,967,3
mistral-7b,page_count,968,3
mistral-7b,page_count,969,3
mistral-7b,page_count,970,3
mistral-7b,page_count,971,3
mistral-7b,page_count,972,3
mistral-7b,page_count,973,3
mistral-7b,page_count,974,3
mistral-7b,page_count,975,3
mistral-7b,page_count,976,3
mistral-7b,page_count,977,3
mistral-7b,page_count,978,3
mistral-7b,page_count,979,3
mistral-7b,page_count,980,3
mistral-7b,page_count,981,3
mistral-7b,page_count,982,3
mistral-7b,page_count,983,3
mistral-7b,page_count,984,3
mistral-7b,page_count,985,3
mistral-7b,page_count,986,3
mistral-7b,page_count,987,3
mistral-7b,page_count,988,3
mistral-7b,page_count,989,3
mistral-7b,page_count,990,3
mistral-7b,page_count,991,3
mistral-7b,page_count,992,3
mistral-7b,page_count,993,3
mistral-7b,page_count,994,3
mistral-7b,page_count,995,3
mistral-7b,page_count,996,3
mistral-7b,page_count,997,3
mistral-7b,page_count,998,3
phi3.5-mini,temperature,10,2
phi3.5-mini,temperature,11,2
phi3.5-mini,temperature,12,2
phi3.5-mini,temperature,13,2
phi3.5-mini,temperature,14,2
phi3.5-mini,temperature,15,2
phi3.5-mini,temperature,16,2
phi3.5-mini,temperature,17,2
phi3.5-mini,temperature,18,2
phi3.5-mini,temperature,19,2
phi3.5-mini,temperature,20,2
phi3.5-mini,temperature,21,2
phi3.5-mini,temperature,22,2
phi3.5-mini,temperature,23,2
phi3.5-mini,temperature,24,2
phi3.5-mini,temperature,25,2
phi3.5-mini,temperature,26,2
phi3.5-mini,temperature,27,2
phi3.5-mini,temperature,28,2
phi3.5-mini,temperature,29,2
phi3.5-mini,temperature,30,2
phi3.5-mini,temperature,31,2
phi3.5-mini,temperature,32,2
phi3.5-mini,temperature,33,2
phi3.5-mini,temperature,34,2
phi3.5-mini,temperature,35,2
phi3.5-mini,temperature,36,2
phi3.5-mini,temperature,37,2
phi3.5-mini,temperature,38,2
phi3.5-mini,temperature,39,2
phi3.5-mini,temperature,40,2
phi3.5-mini,temperature,41,2
phi3.5-mini,temperature,42,2
phi3.5-mini,temperature,43,2
phi3.5-mini,temperature,44,2
phi3.5-mini,temperature,45,2
phi3.5-mini,temperature,46,2
phi3.5-mini,temperature,47,2
phi3.5-mini,temperature,48,2
phi3.5-mini,temperature,49,2
phi3.5-mini,temperature,50,2
phi3.5-mini,temperature,51,2
phi3.5-mini,temperature,52,2
phi3.5-mini,temperature,53,2
phi3.5-mini,temperature,54,2
phi3.5-mini,temperature,55,2
phi3.5-mini,temperature,56,2
phi3.5-mini,temperature,57,2
phi3.5-mini,temperature,58,2
phi3.5-mini,temperature,59,2
phi3.5-mini,temperature,60,2
phi3.5-mini,temperature,61,2
phi3.5-mini,temperature,62,2
phi3.5-mini,temperature,63,2
phi3.5-mini,temperature,64,2
phi3.5-mini,temperature,65,2
phi3.5-mini,temperature,66,2
phi3.5-mini,temperature,67,2
phi3.5-mini,temperature,68,2
phi3.5-mini,temperature,69,2
phi3.5-mini,temperature,70,2
phi3.5-mini,temperature,71,2
phi3.5-mini,temperature,72,2
phi3.5-mini,temperature,73,2
phi3.5-mini,temperature,74,2
phi3.5-mini,temperature,75,2
phi3.5-mini,temperature,76,2
phi3.5-mini,temperature,77,2
phi3.5-mini,temperature,78,2
phi3.5-mini,temperature,79,2
phi3.5-mini,temperature,80,2
phi3.5-mini,temperature,81,2
phi3.5-mini,temperature,82,2
phi3.5-mini,temperature,83,2
phi3.5-mini,temperature,84,2
phi3.5-mini,temperature,85,2
phi3.5-mini,temperature,86,2
phi3.5-mini,temperature,87,2
phi3.5-mini,temperature,88,2
phi3.5-mini,temperature,89,2
phi3.5-mini,temperature,90,2
phi3.5-mini,temperature,91,2
phi3.5-mini,temperature,92,2
phi3.5-mini,temperature,93,2
phi3.5-mini,temperature,94,2
phi3.5-mini,temperature,95,2
phi3.5-mini,temperature,96,2
phi3.5-mini,temperature,97,2
phi3.5-mini,temperature,98,2
phi3.5-mini,temperature,99,2
phi3.5-mini,temperature,100,3
phi3.5-mini,temperature,101,3
phi3.5-mini,temperature,102,3
phi3.5-mini,temperature,103,3
phi3.5-mini,temperature,104,3
phi3.5-mini,temperature,105,3
phi3.5-mini,temperature,106,3
phi3.5-mini,temperature,107,3
phi3.5-mini,temperature,108,3
phi3.5-mini,temperature,109,3
phi3.5-mini,temperature,110,3
phi3.5-mini,temperature,111,3
phi3.5-mini,temperature,112,3
phi3.5-mini,temperature,113,3
phi3.5-mini,temperature,114,3
phi3.5-mini,temperature,115,3
phi3.5-mini,temperature,116,3
phi3.5-mini,temperature,117,3
phi3.5-mini,temperature,118,3
phi3.5-mini,temperature,119,3
phi3.5-mini,temperature,120,3
phi3.5-mini,temperature,121,3
phi3.5-mini,temperature,122,3
phi3.5-mini,temperature,123,3
phi3.5-mini,temperature,124,3
phi3.5-mini,temperature,125,3
phi3.5-mini,temperature,126,3
phi3.5-mini,temperature,127,3
phi3.5-mini,temperature,128,3
phi3.5-mini,temperature,129,3
phi3.5-mini,temperature,130,3
phi3.5-mini,temperature,131,3
phi3.5-mini,temperature,132,3
phi3.5-mini,temperature,133,3
phi3.5-mini,temperature,134,3
phi3.5-mini,temperature,135,3
phi3.5-mini,temperature,136,3
phi3.5-mini,temperature,137,3
phi3.5-mini,temperature,138,3
phi3.5-mini,temperature,139,3
phi3.5-mini,temperature,140,3
phi3.5-mini,temperature,141,3
phi3.5-mini,temperature,142,3
phi3.5-mini,temperature,143,3
phi3.5-mini,temperature,144,3
phi3.5-mini,temperature,145,3
phi3.5-mini,temperature,146,3
phi3.5-mini,temperature,147,3
phi3.5-mini,temperature,148,3
phi3.5-mini,temperature,149,3
phi3.5-mini,temperature,150,3
phi3.5-mini,temperature,151,3
phi3.5-mini,temperature,152,3
phi3.5-mini,temperature,153,3
phi3.5-mini,temperature,154,3
phi3.5-mini,temperature,155,3
phi3.5-mini,temperature,156,3
phi3.5-mini,temperature,157,3
phi3.5-mini,temperature,158,3
phi3.5-mini,temperature,159,3
phi3.5-mini,temperature,160,3
phi3.5-mini,temperature,161,3
phi3.5-mini,temperature,162,3
phi3.5-mini,temperature,163,3
phi3.5-mini,temperature,164,3
phi3.5-mini,temperature,165,3
phi3.5-mini,temperature,166,3
phi3.5-mini,temperature,167,3
phi3.5-mini,temperature,168,3
phi3.5-mini,temperature,169,3
phi3.5-mini,temperature,170,3
phi3.5-mini,temperature,171,3
phi3.5-mini,temperature,172,3
phi3.5-mini,temperature,173,3
phi3.5-mini,temperature,174,3
phi3.5-mini,temperature,175,3
phi3.5-mini,temperature,176,3
phi3.5-mini,temperature,177,3
phi3.5-mini,temperature,178,3
phi3.5-mini,temperature,179,3
phi3.5-mini,temperature,180,3
phi3.5-mini,temperature,181,3
phi3.5-mini,temperature,182,3
phi3.5-mini,temperature,183,3
phi3.5-mini,temperature,184,3
phi3.5-mini,temperature,185,3
phi3.5-mini,temperature,186,3
phi3.5-mini,temperature,187,3
phi3.5-mini,temperature,188,3
phi3.5-mini,temperature,189,3
phi3.5-mini,temperature,190,3
phi3.5-mini,temperature,191,3
phi3.5-mini,temperature,192,3
phi3.5-mini,temperature,193,3
phi3.5-mini,temperature,194,3
phi3.5-mini,temperature,195,3
phi3.5-mini,temperature,196,3
phi3.5-mini,temperature,197,3
phi3.5-mini,temperature,198,3
phi3.5-mini,temperature,199,3
phi3.5-mini,temperature,200,3
phi3.5-mini,temperature,201,3
phi3.5-mini,temperature,202,3
phi3.5-mini,temperature,203,3
phi3.5-mini,temperature,204,3
phi3.5-mini,temperature,205,3
phi3.5-mini,temperature,206,3
phi3.5-mini,temperature,207,3
phi3.5-mini,temperature,208,3
phi3.5-mini,temperature,209,3
phi3.5-mini,temperature,210,3
phi3.5-mini,temperature,211,3
phi3.5-mini,temperature,212,3
phi3.5-mini,temperature,213,3
phi3.5-mini,temperature,214,3
phi3.5-mini,temperature,215,3
phi3.5-mini,temperature,216,3
phi3.5-mini,temperature,217,3
phi3.5-mini,temperature,218,3
phi3.5-mini,temperature,219,3
phi3.5-mini,temperature,220,3
phi3.5-mini,temperature,221,3
phi3.5-mini,temperature,222,3
